id	name	chi2	pval
33284	4.1-ngram.next_system_utterance__candy	0.3610	0.9482
33285	4.1-ngram.next_system_utterance__items sara nhere	0.3610	0.9482
33286	4.1-ngram.next_system_utterance__sara nhere	0.3610	0.9482
33287	4.1-ngram.next_system_utterance__sara nhere list	0.3610	0.9482
33288	4.1-ngram.next_system_utterance__items sara	0.3610	0.9482
33289	4.1-ngram.next_system_utterance__added items sara	0.3610	0.9482
33290	4.1-ngram.next_system_utterance__remind lois	0.3609	0.9482
33291	4.1-ngram.next_system_utterance__n2 salmon n3	0.3607	0.9482
33292	4.1-ngram.next_system_utterance__n2 salmon	0.3607	0.9482
33293	4.1-ngram.next_system_utterance__n1 lamb n2	0.3607	0.9482
33294	4.1-ngram.next_system_utterance__salmon n3	0.3607	0.9482
33295	4.1-ngram.next_system_utterance__lamb n2 salmon	0.3607	0.9482
33296	4.1-ngram.next_system_utterance__lamb n2	0.3607	0.9482
33297	4.1-ngram.next_system_utterance__ok sophia	0.3607	0.9482
33298	4.1-ngram.next_system_utterance__n2 apply	0.3605	0.9483
33299	4.1-ngram.next_system_utterance__n2 apply visa	0.3605	0.9483
33300	4.1-ngram.next_system_utterance__bottoms hangers	0.3599	0.9484
33301	4.1-ngram.next_system_utterance__body mirror	0.3599	0.9484
33302	4.1-ngram.next_system_utterance__bottoms	0.3599	0.9484
33303	4.1-ngram.next_system_utterance__mirror	0.3599	0.9484
33304	4.1-ngram.next_system_utterance__ntype feedback email	0.3598	0.9484
33305	4.1-ngram.next_user_utterance__practice	0.3598	0.9484
33306	4.1-ngram.next_system_utterance__cheese n8	0.3598	0.9484
33307	4.1-ngram.next_system_utterance__n3 cheese n4	0.3597	0.9484
33308	4.1-ngram.next_system_utterance__items martha nhere	0.3593	0.9485
33309	4.1-ngram.next_system_utterance__martha nhere	0.3593	0.9485
33310	4.1-ngram.next_system_utterance__martha nhere list	0.3593	0.9485
33311	4.1-ngram.next_system_utterance__added items martha	0.3593	0.9485
33312	4.1-ngram.next_system_utterance__items martha	0.3593	0.9485
33313	4.1-ngram.current_user_utterance__add olive	0.3593	0.9485
33314	4.1-ngram.current_user_utterance__add olive oil	0.3593	0.9485
33315	4.1-ngram.current_user_utterance__diet	0.3593	0.9485
33316	4.1-ngram.current_user_utterance__make	0.3593	0.9485
33317	4.1-ngram.next_system_utterance__dunn brothers	0.3592	0.9485
33318	4.1-ngram.next_system_utterance__jamie dunn brothers	0.3592	0.9485
33319	4.1-ngram.next_system_utterance__meet jamie	0.3592	0.9485
33320	4.1-ngram.next_system_utterance__jamie dunn	0.3592	0.9485
33321	4.1-ngram.next_system_utterance__meet jamie dunn	0.3592	0.9485
33322	4.1-ngram.next_system_utterance__cable	0.3589	0.9486
33323	4.1-ngram.next_system_utterance__n2 milk nto	0.3588	0.9486
33324	4.1-ngram.next_system_utterance__paper n4	0.3587	0.9486
33325	4.1-ngram.current_user_utterance__return	0.3587	0.9486
33326	4.1-ngram.next_user_utterance__packets	0.3586	0.9486
33327	4.1-ngram.next_system_utterance__cold medicine n4	0.3586	0.9487
33328	4.1-ngram.next_system_utterance__medicine n4	0.3586	0.9487
33329	4.1-ngram.current_user_utterance__add items frozen	0.3585	0.9487
33330	4.1-ngram.current_user_utterance__items frozen	0.3585	0.9487
33331	4.1-ngram.next_system_utterance__2017	0.3585	0.9487
33332	4.1-ngram.current_user_utterance__add shaving cream	0.3584	0.9487
33333	4.1-ngram.current_user_utterance__add shaving	0.3584	0.9487
33334	4.1-ngram.next_system_utterance__jicama	0.3584	0.9487
33335	4.1-ngram.next_system_utterance__apples n3 bread	0.3584	0.9487
33336	4.1-ngram.next_system_utterance__n4 burger buns	0.3580	0.9488
33337	4.1-ngram.next_system_utterance__n1 cream n2	0.3580	0.9488
33338	4.1-ngram.next_system_utterance__roll n4	0.3580	0.9488
33339	4.1-ngram.next_system_utterance__roll n4 burger	0.3580	0.9488
33340	4.1-ngram.next_system_utterance__burger buns n5	0.3580	0.9488
33341	4.1-ngram.next_system_utterance__cream n2 bread	0.3580	0.9488
33342	4.1-ngram.next_system_utterance__n3 dinner	0.3580	0.9488
33343	4.1-ngram.next_system_utterance__bread n3 dinner	0.3580	0.9488
33344	4.1-ngram.next_system_utterance__n3 dinner roll	0.3580	0.9488
33345	4.1-ngram.next_system_utterance__n4 burger	0.3580	0.9488
33346	4.1-ngram.next_system_utterance__dinner roll n4	0.3580	0.9488
33347	4.1-ngram.next_system_utterance__green beans n13	0.3579	0.9488
33348	4.1-ngram.next_system_utterance__beans n13	0.3579	0.9488
33349	4.1-ngram.next_system_utterance__cooking spray	0.3579	0.9488
33350	4.1-ngram.next_system_utterance__face	0.3579	0.9488
33351	4.1-ngram.current_user_utterance__30 tonight	0.3577	0.9488
33352	4.1-ngram.next_system_utterance__muffins n4	0.3577	0.9488
33353	4.1-ngram.next_system_utterance__n6 salsa	0.3576	0.9489
33354	4.1-ngram.next_system_utterance__n1 vise n2	0.3575	0.9489
33355	4.1-ngram.next_system_utterance__vise n2	0.3575	0.9489
33356	4.1-ngram.next_system_utterance__thu pm	0.3575	0.9489
33357	4.1-ngram.next_system_utterance__wed 17 nif	0.3572	0.9489
33358	4.1-ngram.current_user_utterance__ud83c	0.3572	0.9489
33359	4.1-ngram.current_user_utterance__item ud83c udf4c	0.3569	0.9490
33360	4.1-ngram.next_system_utterance__group appurv 15855030796	0.3568	0.9490
33361	4.1-ngram.next_system_utterance__15855030796 khushboo	0.3568	0.9490
33362	4.1-ngram.next_system_utterance__appurv 15855030796 khushboo	0.3568	0.9490
33363	4.1-ngram.next_system_utterance__current group appurv	0.3568	0.9490
33364	4.1-ngram.next_system_utterance__appurv 15855030796	0.3568	0.9490
33365	4.1-ngram.next_system_utterance__group appurv	0.3568	0.9490
33366	4.1-ngram.next_system_utterance__15855030796 khushboo pending	0.3568	0.9490
33367	4.1-ngram.next_system_utterance__15855030796	0.3568	0.9490
33368	4.1-ngram.next_system_utterance__khushboo pending	0.3568	0.9490
33369	4.1-ngram.next_system_utterance__remind 11 30	0.3566	0.9490
33370	4.1-ngram.current_user_utterance__bubble bath	0.3565	0.9491
33371	4.1-ngram.current_user_utterance__bath	0.3565	0.9491
33372	4.1-ngram.next_system_utterance__55 pm	0.3565	0.9491
33373	4.1-ngram.next_system_utterance__n3 tissues n4	0.3564	0.9491
33374	4.1-ngram.next_system_utterance__tissues n4	0.3564	0.9491
33375	4.1-ngram.next_system_utterance__wild	0.3564	0.9491
33376	4.1-ngram.next_system_utterance__frozen veggies	0.3560	0.9492
33377	4.1-ngram.current_user_utterance__shaving cream	0.3558	0.9492
33378	4.1-ngram.current_user_utterance__shaving	0.3558	0.9492
33379	4.1-ngram.next_system_utterance__kathleen group	0.3557	0.9492
33380	4.1-ngram.next_system_utterance__n2 paint	0.3557	0.9492
33381	4.1-ngram.next_system_utterance__bread n3 milk	0.3556	0.9493
33382	4.1-ngram.next_system_utterance__frontline heartguard	0.3556	0.9493
33383	4.1-ngram.next_system_utterance__frontline	0.3556	0.9493
33384	4.1-ngram.next_system_utterance__heartguard	0.3556	0.9493
33385	4.1-ngram.next_system_utterance__ud83c udf4c	0.3554	0.9493
33386	4.1-ngram.next_system_utterance__udf4c	0.3554	0.9493
33387	4.1-ngram.next_system_utterance__csl	0.3554	0.9493
33388	4.1-ngram.next_system_utterance__virginia	0.3553	0.9493
33389	4.1-ngram.next_system_utterance__yosemite campground wed	0.3552	0.9493
33390	4.1-ngram.next_system_utterance__campground wed mar	0.3552	0.9493
33391	4.1-ngram.next_system_utterance__campground wed	0.3552	0.9493
33392	4.1-ngram.next_user_utterance__remove items bread	0.3551	0.9493
33393	4.1-ngram.next_system_utterance__onions n2	0.3551	0.9494
33394	4.1-ngram.next_system_utterance__n3 trash	0.3550	0.9494
33395	4.1-ngram.current_user_utterance__00am	0.3550	0.9494
33396	4.1-ngram.current_user_utterance__monday 12	0.3550	0.9494
33397	4.1-ngram.next_user_utterance__steaks	0.3549	0.9494
33398	4.1-ngram.next_system_utterance__bowls	0.3548	0.9494
33399	4.1-ngram.next_user_utterance__remove items coffee	0.3548	0.9494
33400	4.1-ngram.next_user_utterance__items coffee	0.3548	0.9494
33401	4.1-ngram.next_system_utterance__yogurt n7	0.3548	0.9494
33402	4.1-ngram.next_user_utterance__orange	0.3547	0.9494
33403	4.1-ngram.next_system_utterance__n4 toilet paper	0.3545	0.9495
33404	4.1-ngram.current_user_utterance__add item tissues	0.3544	0.9495
33405	4.1-ngram.next_system_utterance__n5 sent	0.3541	0.9496
33406	4.1-ngram.next_system_utterance__n5 sent balloons	0.3541	0.9496
33407	4.1-ngram.next_system_utterance__pebbles n5 sent	0.3541	0.9496
33408	4.1-ngram.next_system_utterance__alright jane	0.3540	0.9496
33409	4.1-ngram.next_system_utterance__alright jane ve	0.3540	0.9496
33410	4.1-ngram.current_user_utterance__flight march	0.3539	0.9496
33411	4.1-ngram.current_user_utterance__beach flight march	0.3539	0.9496
33412	4.1-ngram.next_system_utterance__n2 rice n3	0.3538	0.9496
33413	4.1-ngram.next_system_utterance__n2 rice	0.3538	0.9496
33414	4.1-ngram.next_user_utterance__lettuce cucumbers	0.3537	0.9496
33415	4.1-ngram.next_system_utterance__potatoes n4	0.3537	0.9496
33416	4.1-ngram.next_system_utterance__aluminum foil n4	0.3536	0.9497
33417	4.1-ngram.next_system_utterance__videos	0.3536	0.9497
33418	4.1-ngram.next_system_utterance__shower	0.3535	0.9497
33419	8.1-lda_feature.current_user_utterance__topic_39	0.3534	0.9497
33420	4.1-ngram.next_system_utterance__boxers n7 cream	0.3532	0.9497
33421	4.1-ngram.next_system_utterance__boxers n7	0.3532	0.9497
33422	4.1-ngram.next_system_utterance__n6 boxers	0.3532	0.9497
33423	4.1-ngram.next_system_utterance__flats n4 bodywash	0.3532	0.9497
33424	4.1-ngram.next_system_utterance__n6 boxers n7	0.3532	0.9497
33425	4.1-ngram.next_system_utterance__n4 bodywash n5	0.3532	0.9497
33426	4.1-ngram.next_system_utterance__panties n6 boxers	0.3532	0.9497
33427	4.1-ngram.next_system_utterance__n5 panties	0.3532	0.9497
33428	4.1-ngram.next_system_utterance__bodywash n5 panties	0.3532	0.9497
33429	4.1-ngram.next_system_utterance__panties n6	0.3532	0.9497
33430	4.1-ngram.next_system_utterance__n5 panties n6	0.3532	0.9497
33431	4.1-ngram.next_system_utterance__n4 bodywash	0.3532	0.9497
33432	4.1-ngram.next_system_utterance__bodywash n5	0.3532	0.9497
33433	4.1-ngram.next_system_utterance__current group bryan	0.3531	0.9497
33434	4.1-ngram.next_system_utterance__group bryan	0.3531	0.9497
33435	4.1-ngram.next_system_utterance__alright dude ve	0.3530	0.9498
33436	4.1-ngram.next_system_utterance__alright dude	0.3530	0.9498
33437	4.1-ngram.next_system_utterance__dude ve	0.3530	0.9498
33438	4.1-ngram.next_system_utterance__dude ve removed	0.3530	0.9498
33439	4.1-ngram.current_user_utterance__fix	0.3527	0.9498
33440	4.1-ngram.next_user_utterance__vinegar	0.3527	0.9498
33441	4.1-ngram.next_system_utterance__lettuce n3	0.3526	0.9498
33442	4.1-ngram.next_system_utterance__amy mims	0.3526	0.9499
33443	4.1-ngram.current_user_utterance__delete peanut	0.3525	0.9499
33444	4.1-ngram.current_user_utterance__delete peanut butter	0.3525	0.9499
33445	4.1-ngram.next_system_utterance__tubes	0.3525	0.9499
33446	4.1-ngram.next_system_utterance__removed bananas	0.3525	0.9499
33447	4.1-ngram.next_system_utterance__ve removed bananas	0.3525	0.9499
33448	4.1-ngram.next_system_utterance__gokul	0.3525	0.9499
33449	4.1-ngram.next_system_utterance__25 12	0.3523	0.9499
33450	4.1-ngram.next_system_utterance__stuff n4	0.3521	0.9500
33451	4.1-ngram.next_system_utterance__tyler	0.3519	0.9500
33452	4.1-ngram.next_system_utterance__ve removed list	0.3519	0.9500
33453	4.1-ngram.next_system_utterance__removed list	0.3519	0.9500
33454	4.1-ngram.current_user_utterance__letter	0.3519	0.9500
33455	4.1-ngram.next_system_utterance__mon 22 pm	0.3519	0.9500
33456	4.1-ngram.next_user_utterance__tomorrow 00	0.3518	0.9500
33457	4.1-ngram.next_user_utterance__tomorrow 00 pm	0.3518	0.9500
33458	4.1-ngram.next_system_utterance__n3 cucumbers n4	0.3517	0.9500
33459	4.1-ngram.next_system_utterance__cucumbers n4	0.3517	0.9500
33460	4.1-ngram.next_system_utterance__n3 cucumbers	0.3517	0.9500
33461	4.1-ngram.next_system_utterance__mar 30 nto	0.3517	0.9500
33462	4.1-ngram.next_system_utterance__grapes n2	0.3516	0.9500
33463	4.1-ngram.next_system_utterance__n1 grapes	0.3516	0.9500
33464	4.1-ngram.next_system_utterance__n1 grapes n2	0.3516	0.9500
33465	4.1-ngram.next_system_utterance__list n1 grapes	0.3516	0.9500
33466	4.1-ngram.current_user_utterance__pay rest bills	0.3516	0.9500
33467	4.1-ngram.current_user_utterance__pay rest	0.3516	0.9500
33468	4.1-ngram.current_user_utterance__rest	0.3516	0.9500
33469	4.1-ngram.current_user_utterance__rest bills	0.3516	0.9500
33470	4.1-ngram.next_user_utterance__items frozen	0.3516	0.9501
33471	4.1-ngram.next_user_utterance__add items frozen	0.3516	0.9501
33472	4.1-ngram.next_system_utterance__paste	0.3515	0.9501
33473	4.1-ngram.next_system_utterance__kid	0.3514	0.9501
33474	4.1-ngram.next_system_utterance__tue mar pm	0.3513	0.9501
33475	4.1-ngram.next_system_utterance__house	0.3513	0.9501
33476	4.1-ngram.current_user_utterance__30 pm monday	0.3513	0.9501
33477	4.1-ngram.next_system_utterance__dads	0.3511	0.9501
33478	4.1-ngram.next_system_utterance__n2 greek yogurt	0.3511	0.9501
33479	4.1-ngram.next_system_utterance__n5 frozen mango	0.3511	0.9501
33480	4.1-ngram.next_system_utterance__eggplant n4	0.3511	0.9501
33481	4.1-ngram.next_system_utterance__n2 greek	0.3511	0.9501
33482	4.1-ngram.next_system_utterance__n3 eggplant	0.3511	0.9501
33483	4.1-ngram.next_system_utterance__eggs n2 greek	0.3511	0.9501
33484	4.1-ngram.next_system_utterance__n3 eggplant n4	0.3511	0.9501
33485	4.1-ngram.next_system_utterance__yogurt n3 eggplant	0.3511	0.9501
33486	4.1-ngram.next_system_utterance__eggplant n4 zucchini	0.3511	0.9501
33487	4.1-ngram.next_system_utterance__zucchini n5 frozen	0.3511	0.9501
33488	4.1-ngram.current_user_utterance__28	0.3510	0.9502
33489	4.1-ngram.current_user_utterance__remind pack	0.3508	0.9502
33490	4.1-ngram.next_system_utterance__jun 15	0.3508	0.9502
33491	4.1-ngram.next_system_utterance__cream cheese n3	0.3508	0.9502
33492	4.1-ngram.next_system_utterance__pretzels	0.3506	0.9502
33493	4.1-ngram.next_system_utterance__sat mar 11	0.3506	0.9502
33494	4.1-ngram.next_system_utterance__eye	0.3506	0.9502
33495	4.1-ngram.next_system_utterance__n7 bananas	0.3505	0.9503
33496	4.1-ngram.next_system_utterance__n7 fruit	0.3505	0.9503
33497	4.1-ngram.next_system_utterance__won clear	0.3504	0.9503
33498	4.1-ngram.next_system_utterance__won clear list	0.3504	0.9503
33499	4.1-ngram.next_system_utterance__got won	0.3504	0.9503
33500	4.1-ngram.next_system_utterance__got won clear	0.3504	0.9503
33501	4.1-ngram.next_system_utterance__udf73 n2	0.3504	0.9503
33502	4.1-ngram.next_system_utterance__ud83c udf73 n2	0.3504	0.9503
33503	4.1-ngram.next_system_utterance__n1 ud83c	0.3504	0.9503
33504	4.1-ngram.next_system_utterance__capers	0.3504	0.9503
33505	4.1-ngram.next_system_utterance__udf73 n2 capers	0.3504	0.9503
33506	4.1-ngram.next_system_utterance__n2 capers	0.3504	0.9503
33507	4.1-ngram.next_system_utterance__list n1 ud83c	0.3504	0.9503
33508	4.1-ngram.next_system_utterance__n1 ud83c udf73	0.3504	0.9503
33509	4.1-ngram.next_system_utterance__n3 creamer	0.3504	0.9503
33510	4.1-ngram.next_system_utterance__neosporin	0.3501	0.9503
33511	4.1-ngram.next_system_utterance__office ni ll	0.3500	0.9504
33512	4.1-ngram.next_system_utterance__office ni	0.3500	0.9504
33513	4.1-ngram.current_user_utterance__add item dog	0.3500	0.9504
33514	4.1-ngram.current_user_utterance__item dog	0.3500	0.9504
33515	4.1-ngram.next_system_utterance__n3 gtos	0.3500	0.9504
33516	4.1-ngram.next_system_utterance__refill n3 gtos	0.3500	0.9504
33517	4.1-ngram.next_system_utterance__n3 gtos n4	0.3500	0.9504
33518	4.1-ngram.next_system_utterance__gtos n4	0.3500	0.9504
33519	4.1-ngram.next_system_utterance__large	0.3499	0.9504
33520	4.1-ngram.next_system_utterance__sauce n6	0.3498	0.9504
33521	4.1-ngram.next_system_utterance__sauce n6 spaghetti	0.3498	0.9504
33522	4.1-ngram.next_system_utterance__n6 spaghetti	0.3498	0.9504
33523	4.1-ngram.next_system_utterance__n6 spaghetti sauce	0.3498	0.9504
33524	4.1-ngram.next_system_utterance__alfredo sauce n6	0.3498	0.9504
33525	4.1-ngram.next_system_utterance__spaghetti sauce	0.3498	0.9504
33526	4.1-ngram.next_system_utterance__mar 18	0.3498	0.9504
33527	4.1-ngram.next_system_utterance__sat mar 18	0.3498	0.9504
33528	4.1-ngram.next_system_utterance__ll remind pay	0.3497	0.9504
33529	4.1-ngram.next_system_utterance__remind pay	0.3497	0.9504
33530	4.1-ngram.next_system_utterance__25 nto remove	0.3497	0.9504
33531	4.1-ngram.next_system_utterance__dried fruit	0.3495	0.9505
33532	4.1-ngram.next_system_utterance__megan mims	0.3495	0.9505
33533	4.1-ngram.next_system_utterance__goyachipotlepeppers n2	0.3495	0.9505
33534	4.1-ngram.next_system_utterance__n2 stubbs	0.3495	0.9505
33535	4.1-ngram.next_system_utterance__goyachipotlepeppers n2 stubbs	0.3495	0.9505
33536	4.1-ngram.next_system_utterance__list n1 goyachipotlepeppers	0.3495	0.9505
33537	4.1-ngram.next_system_utterance__n1 goyachipotlepeppers n2	0.3495	0.9505
33538	4.1-ngram.next_system_utterance__n1 goyachipotlepeppers	0.3495	0.9505
33539	4.1-ngram.current_user_utterance__speak	0.3495	0.9505
33540	4.1-ngram.current_user_utterance__remind speak	0.3495	0.9505
33541	4.1-ngram.next_system_utterance__updates pittcon	0.3492	0.9505
33542	4.1-ngram.next_system_utterance__updates	0.3492	0.9505
33543	4.1-ngram.next_system_utterance__pittcon	0.3492	0.9505
33544	4.1-ngram.next_system_utterance__rain	0.3492	0.9505
33545	4.1-ngram.next_system_utterance__depot	0.3486	0.9506
33546	4.1-ngram.next_system_utterance__home depot	0.3486	0.9506
33547	4.1-ngram.next_system_utterance__mar 24 nto	0.3486	0.9506
33548	4.1-ngram.next_system_utterance__24 nto update	0.3486	0.9506
33549	4.1-ngram.next_system_utterance__spice	0.3482	0.9507
33550	4.1-ngram.next_system_utterance__breast n6	0.3480	0.9508
33551	4.1-ngram.next_system_utterance__n5 chicken breast	0.3480	0.9508
33552	4.1-ngram.next_system_utterance__chicken breast n6	0.3480	0.9508
33553	4.1-ngram.next_system_utterance__n4 white	0.3478	0.9508
33554	4.1-ngram.current_user_utterance__oil hair skin	0.3478	0.9508
33555	4.1-ngram.current_user_utterance__coconut oil hair	0.3478	0.9508
33556	4.1-ngram.current_user_utterance__hair skin	0.3478	0.9508
33557	4.1-ngram.current_user_utterance__oil hair	0.3478	0.9508
33558	4.1-ngram.next_system_utterance__n1 beer n2	0.3478	0.9508
33559	4.1-ngram.next_system_utterance__beer n2	0.3478	0.9508
33560	4.1-ngram.next_system_utterance__007	0.3477	0.9508
33561	4.1-ngram.next_user_utterance__nto	0.3477	0.9508
33562	4.1-ngram.next_system_utterance__garbage bags n3	0.3476	0.9508
33563	4.1-ngram.current_user_utterance__saturday march	0.3474	0.9509
33564	4.1-ngram.next_user_utterance__hair skin	0.3473	0.9509
33565	4.1-ngram.next_user_utterance__skin	0.3473	0.9509
33566	4.1-ngram.next_user_utterance__oil hair skin	0.3473	0.9509
33567	4.1-ngram.next_user_utterance__coconut oil hair	0.3473	0.9509
33568	4.1-ngram.next_user_utterance__oil hair	0.3473	0.9509
33569	4.1-ngram.next_system_utterance__28 30	0.3473	0.9509
33570	4.1-ngram.next_system_utterance__mar 28 30	0.3473	0.9509
33571	4.1-ngram.next_system_utterance__28 30 pm	0.3473	0.9509
33572	4.1-ngram.next_system_utterance__honey nut	0.3473	0.9509
33573	4.1-ngram.next_system_utterance__nut cheerios	0.3473	0.9509
33574	4.1-ngram.next_system_utterance__honey nut cheerios	0.3473	0.9509
